rank,group,ntaxa,parent,nH2O,ZC,nC
family,Cytophagaceae,124,Cytophagales,-0.778212,-0.167405,5.0388
family,Cyclobacteriaceae,77,Cytophagales,-0.78775,-0.174411,5.081535
family,Gemmataceae,12,Gemmatales,-0.746677,-0.134434,4.849411
family,Planctomycetaceae,32,Planctomycetales,-0.764413,-0.127453,4.90935
family,Pirellulaceae,42,Pirellulales,-0.757109,-0.116191,4.864785
family,Isosphaeraceae,14,Isosphaerales,-0.748058,-0.12185,4.835506
family,Methylocystaceae,48,Hyphomicrobiales,-0.72455,-0.138712,4.812976
family,Borreliaceae,29,Spirochaetales,-0.722448,-0.228709,5.208604
family,Spirochaetaceae,65,Spirochaetales,-0.745883,-0.17366,5.004927
family,Brachyspiraceae,14,Brachyspirales,-0.757559,-0.201617,5.177349
family,Leptospiraceae,76,Leptospirales,-0.764222,-0.193451,5.111177
family,Nitrospiraceae,18,Nitrospirales,-0.729584,-0.157543,4.930734
family,Rhodospirillaceae,122,Rhodospirillales,-0.726867,-0.140927,4.835751
family,Chromobacteriaceae,86,Neisseriales,-0.736505,-0.149665,4.876527
family,Azospirillaceae,58,Rhodospirillales,-0.7158,-0.138693,4.794531
family,Campylobacteraceae,290,Campylobacterales,-0.732439,-0.212349,5.125714
family,Helicobacteraceae,79,Campylobacterales,-0.745236,-0.195728,5.082661
family,Pseudoalteromonadaceae,316,Alteromonadales,-0.748583,-0.162142,4.978495
family,Brucellaceae,146,Hyphomicrobiales,-0.724717,-0.152671,4.864043
family,Weeksellaceae,272,Flavobacteriales,-0.777166,-0.183818,5.116144
family,Planococcaceae,167,Bacillales,-0.73511,-0.185864,5.031488
family,Chitinophagaceae,146,Chitinophagales,-0.786096,-0.167362,5.041974
family,Halomonadaceae,256,Oceanospirillales,-0.747639,-0.135704,4.882389
family,Sphingobacteriaceae,309,Sphingobacteriales,-0.775713,-0.177858,5.068192
family,Francisellaceae,29,Thiotrichales,-0.738583,-0.20669,5.101944
family,Rhodobacteraceae,1166,Rhodobacterales,-0.735525,-0.136192,4.818188
family,Thermaceae,45,Thermales,-0.738169,-0.181201,4.968614
family,Comamonadaceae,457,Burkholderiales,-0.729582,-0.140296,4.818595
family,Pseudomonadaceae,1711,Pseudomonadales,-0.739851,-0.148842,4.891695
family,Burkholderiaceae,635,Burkholderiales,-0.739477,-0.136122,4.826463
family,Hydrogenophilaceae,7,Hydrogenophilales,-0.743791,-0.15149,4.915689
family,Zoogloeaceae,46,Rhodocyclales,-0.734955,-0.138823,4.843205
family,Rhizobiaceae,561,Hyphomicrobiales,-0.724439,-0.149873,4.851151
family,Bradyrhizobiaceae,268,Hyphomicrobiales,-0.720846,-0.148763,4.831311
family,Phyllobacteriaceae,568,Hyphomicrobiales,-0.726423,-0.148053,4.83609
family,Methylobacteriaceae,188,Hyphomicrobiales,-0.711793,-0.134403,4.773205
family,Methylococcaceae,57,Methylococcales,-0.754674,-0.152059,4.947038
family,Methylothermaceae,2,Methylococcales,-0.742752,-0.132988,4.89981
family,Legionellaceae,72,Legionellales,-0.756143,-0.181904,5.060345
family,Moraxellaceae,790,Pseudomonadales,-0.752875,-0.16509,4.996006
family,Thermomicrobiaceae,1,Thermomicrobiales,-0.732999,-0.159129,4.920294
family,Alcaligenaceae,174,Burkholderiales,-0.735649,-0.141962,4.842081
family,Beijerinckiaceae,17,Hyphomicrobiales,-0.724794,-0.147018,4.827081
family,Sphingomonadaceae,690,Sphingomonadales,-0.731678,-0.13026,4.789234
family,Enterobacteriaceae,1288,Enterobacterales,-0.749029,-0.160536,4.951659
family,Pectobacteriaceae,63,Enterobacterales,-0.746956,-0.151593,4.93149
family,Hafniaceae,14,Enterobacterales,-0.748609,-0.15152,4.925099
family,Morganellaceae,179,Enterobacterales,-0.748213,-0.168122,5.000252
family,Yersiniaceae,169,Enterobacterales,-0.745534,-0.155118,4.927117
family,Aeromonadaceae,103,Aeromonadales,-0.743263,-0.156812,4.925555
family,Vibrionaceae,485,Vibrionales,-0.750568,-0.158356,4.96797
family,Pasteurellaceae,125,Pasteurellales,-0.7425,-0.176453,5.014867
family,Anaplasmataceae,82,Rickettsiales,-0.711817,-0.192253,5.042551
family,Bartonellaceae,76,Hyphomicrobiales,-0.730784,-0.170143,4.976785
family,Coxiellaceae,17,Legionellales,-0.737412,-0.194704,5.076238
family,Rickettsiaceae,51,Rickettsiales,-0.7126,-0.207493,5.080837
family,Chlamydiaceae,19,Chlamydiales,-0.742884,-0.184006,5.031962
family,Bacteroidaceae,209,Bacteroidales,-0.794688,-0.16188,5.075794
family,Tannerellaceae,56,Bacteroidales,-0.79167,-0.167548,5.084583
family,Leptotrichiaceae,32,Fusobacteriales,-0.712927,-0.212436,5.144074
family,Lachnospiraceae,442,Eubacteriales,-0.751616,-0.169687,5.029933
family,Fibrobacteraceae,40,Fibrobacterales,-0.774667,-0.156051,4.992618
family,Porphyromonadaceae,41,Bacteroidales,-0.769547,-0.16377,5.043356
family,Prevotellaceae,170,Bacteroidales,-0.790878,-0.152612,5.048557
family,Oxalobacteraceae,336,Burkholderiales,-0.731283,-0.145596,4.844434
family,Fusobacteriaceae,65,Fusobacteriales,-0.709826,-0.217982,5.122039
family,Oscillospiraceae,378,Eubacteriales,-0.746829,-0.160823,4.976537
family,Syntrophomonadaceae,8,Eubacteriales,-0.724519,-0.189449,5.049401
family,Selenomonadaceae,51,Selenomonadales,-0.732035,-0.165504,4.952584
family,Succinivibrionaceae,9,Aeromonadales,-0.738539,-0.159006,4.974256
family,Cardiobacteriaceae,6,Cardiobacteriales,-0.758777,-0.151064,4.959741
family,Desulfovibrionaceae,95,Desulfovibrionales,-0.733949,-0.152864,4.88816
family,Thermodesulfobacteriaceae,13,Thermodesulfobacteriales,-0.730582,-0.234629,5.175214
family,Desulfuromonadaceae,12,Desulfuromonadales,-0.727951,-0.160091,4.927404
family,Desulfobulbaceae,26,Desulfobacterales,-0.735243,-0.163052,4.953053
family,Desulfobacteraceae,37,Desulfobacterales,-0.742845,-0.166708,4.979614
family,Desulfomicrobiaceae,7,Desulfovibrionales,-0.721646,-0.163428,4.90506
family,Acidaminococcaceae,19,Acidaminococcales,-0.730434,-0.178624,4.977398
family,Veillonellaceae,98,Veillonellales,-0.731439,-0.168337,4.958878
family,Nitrosomonadaceae,52,Nitrosomonadales,-0.747391,-0.155237,4.951845
family,Acidithiobacillaceae,17,Acidithiobacillales,-0.761697,-0.146761,4.920575
family,Thiobacillaceae,5,Nitrosomonadales,-0.744204,-0.145274,4.885776
family,Halothiobacillaceae,5,Chromatiales,-0.744581,-0.130987,4.871559
family,Thermithiobacillaceae,1,Acidithiobacillales,-0.743446,-0.143936,4.883268
family,Piscirickettsiaceae,50,Thiotrichales,-0.748458,-0.161655,4.986566
family,Aquificaceae,15,Aquificales,-0.736036,-0.225801,5.170103
family,Bdellovibrionaceae,7,Bdellovibrionales,-0.748827,-0.17682,5.010785
family,Bacteriovoracaceae,5,Bacteriovoracales,-0.751286,-0.181997,5.076342
family,Oceanospirillaceae,129,Oceanospirillales,-0.73972,-0.155647,4.941964
family,Marinilabiliaceae,21,Marinilabiliales,-0.793196,-0.166413,5.08136
family,Microscillaceae,3,Cytophagales,-0.796689,-0.159944,5.084329
family,Flexibacteraceae,1,Cytophagales,-0.774312,-0.169924,5.038951
family,Bernardetiaceae,2,Cytophagales,-0.783483,-0.18335,5.140574
family,Thermoflexibacteraceae,1,Cytophagales,-0.781034,-0.187406,5.131277
family,Marivirgaceae,5,Cytophagales,-0.778759,-0.175533,5.093825
family,Saprospiraceae,2,Saprospirales,-0.790683,-0.168659,5.084926
family,Thiotrichaceae,19,Thiotrichales,-0.755139,-0.161849,4.99202
family,Reichenbachiellaceae,8,Cytophagales,-0.785639,-0.159125,5.042761
family,Erythrobacteraceae,147,Sphingomonadales,-0.737525,-0.126875,4.802212
family,Chromatiaceae,75,Chromatiales,-0.744441,-0.147723,4.91698
family,Ectothiorhodospiraceae,120,Chromatiales,-0.752451,-0.117115,4.858331
family,Rhodocyclaceae,29,Rhodocyclales,-0.733119,-0.143738,4.854087
family,Blastochloridaceae,3,Hyphomicrobiales,-0.707789,-0.144075,4.785988
family,Afifellaceae,3,Hyphomicrobiales,-0.724066,-0.141998,4.82485
family,Rhodothalassiaceae,1,Rhodothalassiales,-0.727858,-0.116186,4.752757
family,Chlorobiaceae,25,Chlorobiales,-0.740185,-0.159831,4.954391
family,Chloroflexaceae,5,Chloroflexales,-0.742804,-0.160337,4.92591
family,Aphanothecaceae,13,Chroococcales,-0.745415,-0.170303,5.020865
family,Chlorogloeopsidaceae,1,Nostocales,-0.746831,-0.171652,5.017824
family,Microcystaceae,10,Chroococcales,-0.742626,-0.173179,5.016907
family,Synechococcaceae,134,Synechococcales,-0.732398,-0.144858,4.878989
family,Merismopediaceae,14,Synechococcales,-0.751758,-0.165819,4.9861
family,Microcoleaceae,48,Oscillatoriales,-0.746016,-0.16131,4.993646
family,Nostocaceae,93,Nostocales,-0.740844,-0.169041,5.003818
family,Aphanizomenonaceae,35,Nostocales,-0.741588,-0.174776,5.026575
family,Leptolyngbyaceae,42,Synechococcales,-0.737796,-0.14855,4.933655
family,Tolypothrichaceae,10,Nostocales,-0.739685,-0.167779,4.999228
family,Rivulariaceae,2,Nostocales,-0.738888,-0.167965,5.004321
family,Prochloraceae,54,Synechococcales,-0.722739,-0.185682,5.061967
family,Prochlorotrichaceae,12,Synechococcales,-0.752841,-0.147747,4.920847
family,Lactobacillaceae,477,Lactobacillales,-0.738241,-0.174672,5.005579
family,Peptoniphilaceae,88,Tissierellales,-0.714282,-0.200039,5.093624
family,Peptostreptococcaceae,51,Eubacteriales,-0.700794,-0.204358,5.073655
family,Clostridiaceae,534,Eubacteriales,-0.720341,-0.19044,5.045726
family,Micrococcaceae,511,Micrococcales,-0.715668,-0.130846,4.765586
family,Dermacoccaceae,31,Micrococcales,-0.716139,-0.118327,4.737671
family,Kytococcaceae,5,Micrococcales,-0.721312,-0.098003,4.706862
family,Staphylococcaceae,586,Bacillales,-0.741835,-0.182609,5.073583
family,Deinococcaceae,75,Deinococcales,-0.722893,-0.136621,4.808649
family,Streptococcaceae,436,Lactobacillales,-0.73695,-0.183855,5.045302
family,Erysipelotrichaceae,91,Erysipelotrichales,-0.762878,-0.180187,5.095796
family,Enterococcaceae,220,Lactobacillales,-0.737689,-0.188689,5.06179
family,Bacillaceae,1357,Bacillales,-0.742278,-0.188434,5.059105
family,Aerococcaceae,40,Lactobacillales,-0.751802,-0.16702,5.027067
family,Atopobiaceae,56,Coriobacteriales,-0.728622,-0.126242,4.804695
family,Paenibacillaceae,558,Bacillales,-0.751661,-0.167783,4.994113
family,Alicyclobacillaceae,35,Bacillales,-0.751111,-0.15582,4.947281
family,Gottschalkiaceae,3,Tissierellales,-0.688593,-0.201755,5.054706
family,Thermoanaerobacteraceae,40,Thermoanaerobacterales,-0.705771,-0.206248,5.035609
family,Thermoanaerobacterales Family III. Incertae Sedis,23,Thermoanaerobacterales,-0.719845,-0.22141,5.137533
family,Eubacteriaceae,93,Eubacteriales,-0.742896,-0.176942,5.036165
family,Peptococcaceae,88,Eubacteriales,-0.716261,-0.183863,4.982281
family,Microbacteriaceae,1005,Micrococcales,-0.704033,-0.132157,4.738418
family,Coprobacillaceae,48,Erysipelotrichales,-0.753602,-0.184031,5.134583
family,Listeriaceae,40,Bacillales,-0.729931,-0.189212,5.036748
family,Carnobacteriaceae,77,Lactobacillales,-0.734392,-0.181611,5.041583
family,Actinomycetaceae,165,Actinomycetales,-0.711641,-0.127513,4.764004
family,Bifidobacteriaceae,162,Bifidobacteriales,-0.745007,-0.12056,4.835445
family,Corynebacteriaceae,332,Corynebacteriales,-0.723205,-0.128109,4.793673
family,Brevibacteriaceae,58,Micrococcales,-0.711219,-0.127528,4.758653
family,Promicromonosporaceae,48,Micrococcales,-0.709991,-0.111714,4.68655
family,Propionibacteriaceae,94,Propionibacteriales,-0.726922,-0.12191,4.767051
family,Mycobacteriaceae,444,Corynebacteriales,-0.726814,-0.123441,4.752937
family,Pseudonocardiaceae,299,Pseudonocardiales,-0.716524,-0.118266,4.734382
family,Nocardiaceae,375,Corynebacteriales,-0.715057,-0.124589,4.747579
family,Nocardioidaceae,237,Propionibacteriales,-0.712141,-0.119411,4.733294
family,Actinopolysporaceae,13,Actinopolysporales,-0.730561,-0.095332,4.747716
family,Frankiaceae,54,Frankiales,-0.709224,-0.113156,4.696317
family,Geodermatophilaceae,78,Geodermatophilales,-0.697786,-0.119226,4.684889
family,Dermatophilaceae,7,Micrococcales,-0.710925,-0.119853,4.734231
family,Micromonosporaceae,307,Micromonosporales,-0.71917,-0.120127,4.734607
family,Streptomycetaceae,1743,Streptomycetales,-0.723968,-0.109927,4.725276
family,Thermomonosporaceae,79,Streptosporangiales,-0.722586,-0.113471,4.736336
family,Streptosporangiaceae,138,Streptosporangiales,-0.721883,-0.12348,4.754601
family,Nocardiopsaceae,71,Streptosporangiales,-0.730087,-0.102041,4.732537
family,Thermoactinomycetaceae,50,Bacillales,-0.750608,-0.174054,5.039594
family,Tropherymataceae,1,Micrococcales,-0.71639,-0.169711,4.92423
family,Gordoniaceae,76,Corynebacteriales,-0.716138,-0.119727,4.740734
family,Sphaerobacteraceae,2,Sphaerobacterales,-0.737096,-0.140742,4.865463
family,Tsukamurellaceae,10,Corynebacteriales,-0.707629,-0.126736,4.720807
family,Sporolactobacillaceae,20,Bacillales,-0.740959,-0.182289,5.031131
family,Anaeroplasmataceae,1,Anaeroplasmatales,-0.764381,-0.192468,5.12875
family,Mycoplasmataceae,137,Mycoplasmatales,-0.746411,-0.204023,5.191897
family,Spiroplasmataceae,36,Entomoplasmatales,-0.747012,-0.216833,5.20325
family,Acholeplasmataceae,55,Acholeplasmatales,-0.735926,-0.232694,5.260992
family,Entomoplasmataceae,16,Entomoplasmatales,-0.729387,-0.212412,5.151496
family,Methanobacteriaceae,50,Methanobacteriales,-0.717893,-0.184604,5.022038
family,Methanosarcinaceae,50,Methanosarcinales,-0.724816,-0.175699,4.988228
family,Methanothermaceae,1,Methanobacteriales,-0.666734,-0.238439,5.100687
family,Methanococcaceae,6,Methanococcales,-0.695815,-0.210916,5.075329
family,Methanocaldococcaceae,9,Methanococcales,-0.68906,-0.242287,5.167719
family,Methanomicrobiaceae,22,Methanomicrobiales,-0.728462,-0.156716,4.903202
family,Methanospirillaceae,3,Methanomicrobiales,-0.734612,-0.171769,4.978705
family,Methanotrichaceae,3,Methanosarcinales,-0.719782,-0.154636,4.911966
family,Archaeoglobaceae,7,Archaeoglobales,-0.721106,-0.208574,5.090929
family,Haloarculaceae,74,Halobacteriales,-0.755574,-0.079837,4.76522
family,Halobacteriaceae,54,Halobacteriales,-0.759421,-0.079746,4.767514
family,Haloferacaceae,71,Haloferacales,-0.753761,-0.087402,4.772363
family,Halorubraceae,93,Haloferacales,-0.751551,-0.075732,4.731384
family,Halococcaceae,9,Halobacteriales,-0.757674,-0.084608,4.768948
family,Thermococcaceae,73,Thermococcales,-0.731977,-0.216069,5.128894
family,Thermofilaceae,4,Thermoproteales,-0.709228,-0.213878,5.050265
family,Thermoproteaceae,21,Thermoproteales,-0.716815,-0.203849,5.021733
family,Desulfurococcaceae,11,Desulfurococcales,-0.707551,-0.219662,5.068239
family,Sulfolobaceae,32,Sulfolobales,-0.716596,-0.228339,5.130204
family,Thermoplasmataceae,3,Thermoplasmatales,-0.753072,-0.192569,5.072192
family,Pyrodictiaceae,4,Desulfurococcales,-0.696804,-0.190411,4.970337
family,Methanopyraceae,3,Methanopyrales,-0.711742,-0.154004,4.943459
family,Halanaerobiaceae,12,Halanaerobiales,-0.717087,-0.196007,5.073399
family,Thermotogaceae,23,Thermotogales,-0.734369,-0.218116,5.14208
family,Haliscomenobacteraceae,3,Saprospirales,-0.799713,-0.149428,5.007181
family,Deferribacteraceae,9,Deferribacterales,-0.734796,-0.198512,5.076538
family,Syntrophaceae,9,Syntrophobacterales,-0.72768,-0.172109,4.988432
family,Sporomusaceae,24,Selenomonadales,-0.707734,-0.185651,4.95047
family,Fervidobacteriaceae,18,Thermotogales,-0.733259,-0.235791,5.19354
family,Cellvibrionaceae,38,Cellvibrionales,-0.759982,-0.13967,4.923331
family,Heliobacteriaceae,8,Eubacteriales,-0.722838,-0.166018,4.956665
family,Symbiobacteriaceae,2,Eubacteriales,-0.724615,-0.150376,4.853344
family,Verrucomicrobiaceae,24,Verrucomicrobiales,-0.763738,-0.132401,4.897245
family,Alteromonadaceae,239,Alteromonadales,-0.752389,-0.146641,4.936037
family,Synergistaceae,28,Synergistales,-0.721475,-0.170471,4.920756
family,Poxviridae,55,Chitovirales,-0.791196,-0.179329,5.18662
family,Herpesviridae,100,Herpesvirales,-0.784716,-0.127495,4.93051
family,Alloherpesviridae,13,Herpesvirales,-0.783875,-0.132557,4.964232
family,Hepadnaviridae,21,Blubervirales,-0.849023,-0.163166,5.108816
family,Baculoviridae,85,,-0.816765,-0.145043,5.146917
family,Tristromaviridae,2,,-0.808718,-0.191382,5.142727
family,Polydnaviridae,14,,-0.809376,-0.145064,5.121199
family,Iridoviridae,25,Pimascovirales,-0.766258,-0.157261,5.02414
family,Asfarviridae,4,Asfuvirales,-0.809791,-0.188589,5.218122
family,Phycodnaviridae,38,Algavirales,-0.785277,-0.146385,5.045451
family,Adenoviridae,97,Rowavirales,-0.823738,-0.116098,5.004836
family,Papillomaviridae,200,Zurhausenvirales,-0.814305,-0.102122,4.959101
family,Polyomaviridae,126,Sepolyvirales,-0.796258,-0.137615,5.005268
family,Caulimoviridae,91,Ortervirales,-0.769326,-0.139127,5.096861
family,Tectiviridae,7,Kalamavirales,-0.752132,-0.155614,4.966849
family,Corticoviridae,2,Vinavirales,-0.718266,-0.140493,4.910146
family,Myoviridae,780,Caudovirales,-0.777155,-0.130397,4.981088
family,Herelleviridae,128,Caudovirales,-0.765208,-0.144247,5.063126
family,Siphoviridae,2085,Caudovirales,-0.768162,-0.115078,4.903853
family,Demerecviridae,87,Caudovirales,-0.767263,-0.146003,5.013802
family,Podoviridae,331,Caudovirales,-0.779875,-0.122344,4.978471
family,Autographiviridae,380,Caudovirales,-0.769633,-0.112389,4.90889
family,Parvoviridae,143,Piccovirales,-0.878529,-0.083212,5.005595
family,Geminiviridae,535,Geplafuvirales,-0.868593,-0.094258,5.07987
family,Microviridae,62,Petitvirales,-0.83371,-0.110929,5.001444
family,Plectroviridae,5,Tubulavirales,-0.890902,-0.253346,5.536607
family,Inoviridae,43,Tubulavirales,-0.774418,-0.140015,4.901584
family,Cystoviridae,7,Mindivirales,-0.717652,-0.152889,4.843846
family,Reoviridae,97,Reovirales,-0.781352,-0.145524,5.035937
family,Birnaviridae,9,,-0.744657,-0.12702,4.908444
family,Totiviridae,98,Ghabrivirales,-0.79343,-0.117611,4.904996
family,Togaviridae,33,Martellivirales,-0.75978,-0.132557,4.912852
family,Matonaviridae,1,Hepelivirales,-0.849049,-0.061569,4.782006
family,Arteriviridae,22,Nidovirales,-0.78919,-0.166311,4.933561
family,Flaviviridae,158,Amarillovirales,-0.772615,-0.154054,4.954526
family,Coronaviridae,61,Nidovirales,-0.817125,-0.1673,5.026607
family,Tobaniviridae,17,Nidovirales,-0.837435,-0.160823,5.112824
family,Paramyxoviridae,68,Mononegavirales,-0.7211,-0.154408,4.960007
family,Pneumoviridae,8,Mononegavirales,-0.718099,-0.178307,5.049514
family,Filoviridae,8,Mononegavirales,-0.791851,-0.138984,5.029098
family,Rhabdoviridae,184,Mononegavirales,-0.79496,-0.158419,5.099078
family,Orthomyxoviridae,18,Articulavirales,-0.77183,-0.133415,5.01843
family,Peribunyaviridae,84,Bunyavirales,-0.782914,-0.177211,5.151228
family,Phenuiviridae,56,Bunyavirales,-0.765256,-0.152255,5.036836
family,Nairoviridae,16,Bunyavirales,-0.730035,-0.155923,5.011701
family,Tospoviridae,23,Bunyavirales,-0.744652,-0.175279,5.091173
family,Arenaviridae,47,Bunyavirales,-0.755461,-0.167421,5.079651
family,Retroviridae,90,Ortervirales,-0.784627,-0.1439,5.00256
family,Caliciviridae,45,Picornavirales,-0.77807,-0.128701,4.881905
family,Tombusviridae,77,Tolivirales,-0.76292,-0.134666,4.940227
family,Leviviridae,12,Levivirales,-0.790941,-0.144141,5.028172
family,Luteoviridae,58,Tolivirales,-0.795584,-0.111247,4.952916
family,Picornaviridae,162,Picornavirales,-0.817001,-0.143595,4.986205
family,Dicistroviridae,26,Picornavirales,-0.801255,-0.149005,5.049493
family,Solemoviridae,19,Sobelivirales,-0.772268,-0.118707,4.897206
family,Tymoviridae,49,Tymovirales,-0.803907,-0.150137,4.967807
family,Closteroviridae,57,Martellivirales,-0.772378,-0.162091,5.058633
family,Betaflexiviridae,120,Tymovirales,-0.796187,-0.148352,5.061265
family,Alphaflexiviridae,60,Tymovirales,-0.79438,-0.139144,5.006952
family,Potyviridae,211,Patatavirales,-0.793254,-0.13759,5.053976
family,Virgaviridae,61,Martellivirales,-0.775321,-0.15389,5.050252
family,Secoviridae,74,Picornavirales,-0.796227,-0.152086,5.000775
family,Nodaviridae,15,Nodamuvirales,-0.789399,-0.108042,4.924602
family,Bromoviridae,41,Martellivirales,-0.781708,-0.138245,5.015048
family,Mayoviridae,4,Martellivirales,-0.773438,-0.149484,5.016792
family,Alphatetraviridae,6,Hepelivirales,-0.779116,-0.096653,4.852838
family,Nanoviridae,12,Mulpavirales,-0.808316,-0.15533,5.157386
family,Anelloviridae,101,,-0.911888,-0.088436,5.155768
family,Iflaviridae,42,Picornavirales,-0.834245,-0.144743,5.076017
family,Rarobacteraceae,2,Micrococcales,-0.695671,-0.124162,4.713334
family,Natrialbaceae,77,Natrialbales,-0.761237,-0.076419,4.778608
family,Clostridiales Family XVII. Incertae Sedis,9,Eubacteriales,-0.762236,-0.144049,4.881694
family,Acidothermaceae,1,Acidothermales,-0.714019,-0.131053,4.763177
family,Rikenellaceae,47,Bacteroidales,-0.775412,-0.148236,4.992568
family,Odoribacteraceae,20,Bacteroidales,-0.78839,-0.171356,5.099384
family,Halobacteroidaceae,11,Halanaerobiales,-0.691966,-0.195607,5.044296
family,Thermonemataceae,2,Cytophagales,-0.800485,-0.17635,5.126708
family,Chelatococcaceae,10,Hyphomicrobiales,-0.716723,-0.144657,4.796376
family,Colwelliaceae,87,Alteromonadales,-0.739783,-0.168265,4.984086
family,Geobacteraceae,40,Desulfuromonadales,-0.719818,-0.15944,4.899432
family,Petrotogaceae,30,Petrotogales,-0.740984,-0.226486,5.202183
family,Thermodesulfovibrionaceae,6,Thermodesulfovibrionales,-0.684614,-0.245755,5.139862
family,Fastidiosibacteraceae,15,Thiotrichales,-0.750352,-0.180071,5.043915
family,Partitiviridae,79,Durnavirales,-0.910784,-0.134591,5.163451
family,Flammeovirgaceae,16,Cytophagales,-0.79655,-0.165908,5.085762
family,Thermoleophilaceae,1,Thermoleophilales,-0.706045,-0.123816,4.797412
family,Rhodothermaceae,10,Bacteroidetes Order II. Incertae sedis,-0.774154,-0.114232,4.89014
family,Benyviridae,5,Hepelivirales,-0.791617,-0.128994,4.95218
family,Calotrichaceae,21,Nostocales,-0.740617,-0.167402,5.002312
family,Barnaviridae,1,Sobelivirales,-0.796309,-0.149048,4.998543
family,Gloeobacteraceae,2,Gloeobacterales,-0.744107,-0.148958,4.901041
family,Acidobacteriaceae,48,Acidobacteriales,-0.756896,-0.137348,4.873177
family,Coriobacteriaceae,118,Coriobacteriales,-0.73197,-0.130767,4.815834
family,Rhodobiaceae,4,Hyphomicrobiales,-0.72751,-0.147654,4.821116
family,Scytonemataceae,12,Nostocales,-0.741816,-0.165854,4.998857
family,Brevinemataceae,1,Brevinematales,-0.761184,-0.201994,5.132589
family,Clostridiales Family XIII. Incertae Sedis,23,Eubacteriales,-0.720684,-0.179179,5.00614
family,Sporichthyaceae,2,Sporichthyales,-0.709019,-0.122747,4.72922
family,Coprothermobacteraceae,2,Coprothermobacterales,-0.729868,-0.19722,5.024539
family,Nitrospinaceae,1,Nitrospinales,-0.765239,-0.158388,5.011161
family,Syntrophobacteraceae,8,Syntrophobacterales,-0.744899,-0.16168,4.968017
family,Holophagaceae,2,Holophagales,-0.733708,-0.152176,4.875391
family,Dermabacteraceae,41,Micrococcales,-0.708483,-0.119479,4.738048
family,Kineosporiaceae,19,Kineosporiales,-0.692466,-0.114647,4.659743
family,Dietziaceae,34,Corynebacteriales,-0.715836,-0.111873,4.720708
family,Thiovulaceae,22,Campylobacterales,-0.715281,-0.197358,5.067379
family,Blattabacteriaceae,11,Flavobacteriales,-0.750878,-0.244588,5.289263
family,Hypoviridae,16,Durnavirales,-0.852147,-0.142356,5.102332
family,Sutterellaceae,21,Burkholderiales,-0.725635,-0.160201,4.902394
family,Microthrixaceae,1,Acidimicrobiales,-0.719805,-0.110357,4.713319
family,Rubrobacteraceae,7,Rubrobacterales,-0.730776,-0.124985,4.817105
family,Tissierellaceae,17,Tissierellales,-0.700194,-0.204175,5.073298
family,Jonesiaceae,5,Micrococcales,-0.702359,-0.124242,4.72716
family,Ferrimonadaceae,12,Alteromonadales,-0.751121,-0.144173,4.917456
family,Dysgonomonadaceae,26,Bacteroidales,-0.786303,-0.172039,5.094331
family,Desulfohalobiaceae,7,Desulfovibrionales,-0.744694,-0.174357,5.02891
family,Plasmaviridae,1,,-0.780287,-0.194361,5.14996
family,Picrophilaceae,2,Thermoplasmatales,-0.756501,-0.201379,5.191916
family,Cenarchaeaceae,1,Cenarchaeales,-0.711111,0.007053,4.241453
family,Devosiaceae,66,Hyphomicrobiales,-0.723469,-0.150186,4.830045
family,Thioalkalibacteraceae,2,Chromatiales,-0.745845,-0.121196,4.861656
family,Microbulbiferaceae,25,Cellvibrionales,-0.762379,-0.1317,4.903011
family,Holosporaceae,8,Holosporales,-0.752597,-0.188655,5.110322
family,Boseaceae,48,Hyphomicrobiales,-0.709882,-0.152973,4.805993
family,Intrasporangiaceae,83,Micrococcales,-0.715126,-0.116634,4.724483
family,Nakamurellaceae,13,Nakamurellales,-0.699157,-0.12472,4.691868
family,Acidimicrobiaceae,5,Acidimicrobiales,-0.705045,-0.151128,4.839263
family,Chroococcidiopsidaceae,7,Chroococcidiopsidales,-0.741634,-0.166602,4.992181
family,Hyellaceae,5,Pleurocapsales,-0.740156,-0.169644,5.014306
family,Spirulinaceae,2,Spirulinales,-0.758694,-0.159864,5.006857
family,Bogoriellaceae,14,Micrococcales,-0.700965,-0.123553,4.699541
family,Moritellaceae,13,Alteromonadales,-0.734278,-0.170071,4.969023
family,Glycomycetaceae,21,Glycomycetales,-0.741803,-0.109918,4.754803
family,Alcanivoracaceae,52,Oceanospirillales,-0.759311,-0.132469,4.904619
family,Kribbellaceae,34,Propionibacteriales,-0.723188,-0.130153,4.778552
family,Sanguibacteraceae,10,Micrococcales,-0.691181,-0.124368,4.692465
family,Dehalococcoidaceae,2,Dehalococcoidales,-0.715922,-0.179574,4.95591
family,Bruguierivoracaceae,9,Enterobacterales,-0.740118,-0.158752,4.937287
family,Gallionellaceae,6,Nitrosomonadales,-0.732982,-0.154883,4.910885
family,Sinobacteraceae,21,Nevskiales,-0.742248,-0.132992,4.846098
family,Desulfurobacteriaceae,8,Desulfurobacteriales,-0.709007,-0.228756,5.134632
family,Coleofasciculaceae,17,Oscillatoriales,-0.745066,-0.154569,4.96724
family,Terasakiellaceae,4,Rhodospirillales,-0.736041,-0.151935,4.92829
family,Clostridiales Family XII. Incertae Sedis,5,Eubacteriales,-0.72454,-0.195402,5.043311
family,Desulfonatronaceae,5,Desulfovibrionales,-0.746432,-0.155817,4.949621
family,Astroviridae,59,Stellavirales,-0.799653,-0.136632,5.000724
