rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Candidatus Tokpelaia,1,,-0.734024,-0.157679,4.898673
genus,Giessenvirus,1,Podoviridae,-0.775464,-0.092179,4.861928
genus,Algibacillus,1,Alteromonadaceae,-0.762564,-0.155349,4.989496
genus,Haloglomus,1,Haloarculaceae,-0.750724,-0.068847,4.716908
genus,Edenvirus,1,Siphoviridae,-0.765161,-0.11314,4.859554
genus,Apricotvirus,1,Siphoviridae,-0.769073,-0.082438,4.817088
genus,Ruthyvirus,1,Siphoviridae,-0.759591,-0.08517,4.775755
genus,Ronaldovirus,2,Siphoviridae,-0.807326,-0.095131,4.91085
genus,Pseudogemmobacter,1,Rhodobacteraceae,-0.725083,-0.143388,4.809398
genus,Mesosutterella,1,Sutterellaceae,-0.72652,-0.153581,4.878691
genus,Hydrocarboniclastica,1,Alteromonadaceae,-0.747797,-0.135799,4.894516
genus,Calidifontimicrobium,1,Comamonadaceae,-0.735598,-0.137225,4.81359
genus,Edaphovirga,1,Enterobacteriaceae,-0.744307,-0.158798,4.941213
genus,Wellingtonvirus,1,Myoviridae,-0.791726,-0.13196,4.993664
genus,Ephemeroptericola,1,Burkholderiaceae,-0.74283,-0.153225,4.898337
genus,Desertihabitans,3,Propionibacteriaceae,-0.719949,-0.114707,4.741105
genus,Tamkungvirus,1,Myoviridae,-0.804831,-0.122933,4.987089
genus,Shizishanvirus,1,Podoviridae,-0.739638,-0.129809,4.881573
genus,Foetvirus,1,Autographiviridae,-0.771353,-0.114382,4.916478
genus,Paracnuella,1,Chitinophagaceae,-0.784576,-0.160675,5.011223
genus,Candidatus Micrarchaeum,1,,-0.710145,-0.191759,4.981126
genus,Saliphagus,1,Natrialbaceae,-0.767169,-0.077522,4.777973
genus,Scottvirus,1,Autographiviridae,-0.760449,-0.110729,4.84404
genus,Lentavirus,1,Siphoviridae,-0.758422,-0.102766,4.831555
genus,Feofaniavirus,2,Siphoviridae,-0.762156,-0.104466,4.891072
genus,Salmondvirus,2,Myoviridae,-0.761702,-0.137621,4.993978
genus,Poindextervirus,1,Siphoviridae,-0.782407,-0.111029,4.873971
genus,Bertelyvirus,2,Siphoviridae,-0.790336,-0.114705,4.901002
genus,Daredevilvirus,1,Siphoviridae,-0.772439,-0.086838,4.843619
genus,Aquirhabdus,1,Moraxellaceae,-0.739858,-0.161024,4.92767
genus,Candidatus Cryosericum,5,Candidatus Cryosericaceae,-0.715507,-0.163628,4.88281
genus,Deminuibacter,1,Chitinophagaceae,-0.788805,-0.162409,5.018192
genus,Absiella,8,Erysipelotrichaceae,-0.764889,-0.188184,5.118582
genus,Persicimonas,1,Bradymonadaceae,-0.769482,-0.096,4.839115
genus,Candidatus Syntrophocurvum,1,Syntrophomonadaceae,-0.70816,-0.195304,5.050875
genus,Ferruginibacter,1,Chitinophagaceae,-0.786311,-0.179688,5.089463
genus,Neferthenavirus,1,Siphoviridae,-0.752914,-0.117892,4.858192
genus,Juiceboxvirus,1,Siphoviridae,-0.755108,-0.081943,4.778674
genus,Samwavirus,6,Siphoviridae,-0.766681,-0.090066,4.790261
genus,Gillianvirus,1,Siphoviridae,-0.753605,-0.091495,4.785266
genus,Pogseptimavirus,2,Demerecviridae,-0.763485,-0.136539,4.989567
genus,Phistoryvirus,1,Siphoviridae,-0.772733,-0.09118,4.828643
genus,Horusvirus,1,Siphoviridae,-0.767678,-0.097106,4.818553
genus,Dioscovirus,1,Caulimoviridae,-0.759574,-0.170717,5.173568
genus,Motilimonas,1,,-0.755706,-0.158444,4.967791
genus,Alphalipothrixvirus,2,Lipothrixviridae,-0.766444,-0.223426,5.231667
genus,Colidextribacter,1,,-0.748112,-0.146572,4.927286
genus,Enterorhabdus,1,Eggerthellaceae,-0.736298,-0.125643,4.771297
genus,Antribacter,1,Promicromonosporaceae,-0.714328,-0.117124,4.699701
genus,Longirhabdus,1,Paenibacillaceae,-0.764093,-0.168576,5.047982
genus,Candidatus Macondimonas,1,Ectothiorhodospiraceae,-0.749488,-0.135593,4.876033
genus,Maribellus,5,Prolixibacteraceae,-0.797599,-0.168312,5.082177
genus,Lentilitoribacter,1,Phyllobacteriaceae,-0.73,-0.157545,4.91
genus,Arepavirus,1,Potyviridae,-0.821663,-0.151753,5.138125
genus,Candidatus Galacturonibacter,1,Lachnospiraceae,-0.734134,-0.197227,5.084334
genus,Paraflavitalea,3,Chitinophagaceae,-0.790674,-0.166457,5.042321
genus,Biomaibacter,1,Tepidanaerobacteraceae,-0.693403,-0.204449,5.010069
genus,Lichenibacterium,3,Lichenibacteriaceae,-0.716344,-0.131762,4.740956
genus,Oleomonas,1,Acetobacteraceae,-0.723331,-0.145035,4.798045
genus,Vallicoccus,1,Vallicoccaceae,-0.691697,-0.111618,4.650369
genus,Chachezhania,1,Rhodobacteraceae,-0.732327,-0.135174,4.806289
genus,Georhizobium,1,Rhizobiaceae,-0.726605,-0.138296,4.822102
genus,Geomonas (Geobacteraceae),12,Geobacteraceae,-0.716786,-0.16076,4.8875
genus,Ningiella,1,Alteromonadaceae,-0.753235,-0.155692,4.975882
genus,Kalamiella,1,Erwiniaceae,-0.747457,-0.151924,4.920798
genus,Neoactinobaculum,1,Actinomycetaceae,-0.720313,-0.1258,4.76413
genus,Halocella,1,Halanaerobiaceae,-0.713121,-0.206798,5.079192
genus,Protaetiibacter,4,Microbacteriaceae,-0.702804,-0.139818,4.747965
genus,Salinadaptatus,1,Natrialbaceae,-0.754282,-0.083186,4.782535
genus,Ulvibacterium,1,Flavobacteriaceae,-0.787277,-0.173367,5.09132
genus,Andrewvirus,1,Siphoviridae,-0.717538,-0.12142,4.744483
genus,Bridgettevirus,5,Siphoviridae,-0.7439,-0.096555,4.7745
genus,Coralvirus,3,Siphoviridae,-0.726513,-0.111874,4.761501
genus,Manhattanvirus,1,Siphoviridae,-0.745545,-0.108788,4.813531
genus,Yangvirus,1,Siphoviridae,-0.738493,-0.106097,4.786545
genus,Armstrongvirus,1,Siphoviridae,-0.768301,-0.111486,4.846405
genus,Candidatus Methanodesulfokores,1,,-0.712472,-0.213667,5.104686
genus,Gynurincola,1,Chitinophagaceae,-0.787507,-0.178995,5.100669
genus,Amniculibacterium,3,Flavobacteriaceae,-0.771086,-0.187307,5.113005
genus,Histidinibacterium,2,Rhodobacteraceae,-0.731616,-0.128964,4.794529
genus,Trebonia,1,Treboniaceae,-0.722053,-0.1228,4.71673
genus,Chryseotalea,1,Cytophagaceae,-0.762426,-0.18383,5.073061
genus,Parasedimentitalea,1,Rhodobacteraceae,-0.736133,-0.141791,4.839518
genus,Lunatibacter,1,Cyclobacteriaceae,-0.793856,-0.167487,5.073231
genus,Goodmanvirus,1,Siphoviridae,-0.785838,-0.100565,4.85153
genus,Absicoccus,1,Erysipelotrichaceae,-0.764144,-0.167411,5.04709
genus,Intestinibaculum,1,Erysipelotrichaceae,-0.765292,-0.176489,5.081176
genus,Aureibaculum,2,Flavobacteriaceae,-0.767203,-0.1873,5.111487
genus,Skarprettervirus,1,Podoviridae,-0.77162,-0.095341,4.850932
genus,Falsigemmobacter,1,Rhodobacteraceae,-0.716392,-0.145068,4.805044
genus,Liebevirus,1,Siphoviridae,-0.731114,-0.107114,4.746744
genus,Paenimaribius,1,Rhodobacteraceae,-0.735103,-0.129664,4.823009
genus,Staphylospora,1,Thermoactinomycetaceae,-0.743475,-0.163795,5.002404
genus,Solirhodobacter,1,Rhodobacteraceae,-0.723313,-0.147556,4.802686
genus,Xylanivirga,1,Xylanivirgaceae,-0.741158,-0.193457,5.087791
genus,Gyeonggidovirus,1,Drexlerviridae,-0.761821,-0.116497,4.920331
genus,Sertoctavirus,1,Drexlerviridae,-0.786795,-0.12308,4.961061
genus,Badaguanvirus,1,Drexlerviridae,-0.788377,-0.121564,4.960299
genus,Nouzillyvirus,1,Drexlerviridae,-0.778279,-0.126205,4.94416
genus,Hanrivervirus,14,Drexlerviridae,-0.777731,-0.12573,4.969393
genus,Candidatus Magnetaquicoccus,1,Candidatus Magnetaquicoccaceae,-0.73966,-0.147649,4.926738
genus,Geomonas (Comamonadaceae),1,Comamonadaceae,-0.733705,-0.133999,4.820317
genus,Jinshanibacter,3,Budviciaceae,-0.737367,-0.157232,4.931691
genus,Anaerophilus,1,Clostridiaceae,-0.704045,-0.216565,5.122367
genus,Majavirus,1,Siphoviridae,-0.734153,-0.117484,4.783349
genus,Hiyaavirus,1,Siphoviridae,-0.765671,-0.086171,4.818228
genus,Sauletekiovirus,1,Drexlerviridae,-0.771839,-0.120159,4.926437
genus,Edaphocola,1,Chitinophagaceae,-0.777228,-0.167478,5.025044
genus,Aliishimia,1,Rhodobacteraceae,-0.73759,-0.134555,4.815023
genus,Jacksonvillea,1,Desertifilaceae,-0.734272,-0.15349,4.892289
genus,Hwanghaeella,1,Rhodospirillaceae,-0.733129,-0.141321,4.83573
genus,Schubertvirus,1,Siphoviridae,-0.762152,-0.117183,4.890583
genus,Goslarvirus,1,Myoviridae,-0.791202,-0.130789,5.032236
genus,Pseudocnuella,1,Chitinophagaceae,-0.785181,-0.160408,5.009477
genus,Christensenvirus,1,Drexlerviridae,-0.761153,-0.126267,4.937976
genus,Kakivirus,1,Autographiviridae,-0.752219,-0.130577,4.936126
genus,Xuquatrovirus,1,Podoviridae,-0.778234,-0.097308,4.857543
genus,Oleiharenicola,1,Opitutaceae,-0.759989,-0.148905,4.898748
genus,Candidatus Borkfalkia,1,Candidatus Borkfalkiaceae,-0.763534,-0.165539,4.990433
genus,Aquirufa,6,Cytophagaceae,-0.775385,-0.180069,5.053022
genus,Xylanimicrobium,1,Promicromonosporaceae,-0.703216,-0.125334,4.696784
genus,Ktedonosporobacter,1,Ktedonosporobacteraceae,-0.757174,-0.16148,4.976033
genus,Sonalivirus,1,Siphoviridae,-0.728542,-0.11024,4.746639
genus,Vashvirus,2,Siphoviridae,-0.754622,-0.104359,4.789031
genus,Pseudolysobacter,1,Xanthomonadaceae,-0.738018,-0.138845,4.830334
genus,Occultella,3,Ruaniaceae,-0.719798,-0.121533,4.722834
genus,Novipirellula,3,Pirellulaceae,-0.760063,-0.118829,4.879041
genus,Aureliella,1,Pirellulaceae,-0.758344,-0.12229,4.874004
genus,Aeoliella,1,Lacipirellulaceae,-0.766367,-0.116975,4.865086
genus,Stieleria,4,Pirellulaceae,-0.757204,-0.109531,4.849263
genus,Caulifigura,1,Planctomycetaceae,-0.747489,-0.12878,4.861886
genus,Symmachiella,3,Planctomycetaceae,-0.767547,-0.128987,4.91193
genus,Alienimonas,3,Planctomycetaceae,-0.74479,-0.106139,4.747767
genus,Rosistilla,3,Pirellulaceae,-0.75382,-0.117611,4.855044
genus,Pseudobythopirellula,1,Lacipirellulaceae,-0.751454,-0.107704,4.795053
genus,Crateriforma,3,Planctomycetaceae,-0.768887,-0.102551,4.851392
genus,Botrimarina,4,Lacipirellulaceae,-0.74577,-0.115808,4.804501
genus,Polystyrenella,1,Planctomycetaceae,-0.773512,-0.13252,4.963138
genus,Pirellulimonas,1,Lacipirellulaceae,-0.755271,-0.112334,4.801417
genus,Lignipirellula,1,Pirellulaceae,-0.767938,-0.122178,4.883268
genus,Poriferisphaera,1,Phycisphaeraceae,-0.755796,-0.143627,4.940574
genus,Anatilimnocola,1,Pirellulaceae,-0.747238,-0.135562,4.877696
genus,Urbifossiella,1,Gemmataceae,-0.744794,-0.127406,4.785638
genus,Lacipirellula,3,Lacipirellulaceae,-0.752911,-0.122154,4.826754
genus,Maioricimonas,1,Planctomycetaceae,-0.77113,-0.1095,4.877317
genus,Calycomorphotria,1,Planctomycetaceae,-0.764871,-0.127019,4.917228
genus,Parasulfuritortus,1,Thiobacillaceae,-0.741442,-0.141455,4.853604
genus,Aestuariirhabdus,1,Aestuariirhabdaceae,-0.739915,-0.144913,4.911639
genus,Puteibacter,1,Prolixibacteraceae,-0.800148,-0.164308,5.101879
genus,Lichenihabitans,1,Lichenihabitantaceae,-0.714876,-0.144746,4.798725
genus,Xanthovirga,1,Fulvivirgaceae,-0.780236,-0.180762,5.11458
genus,Lanavirus,1,Siphoviridae,-0.748831,-0.124255,4.886396
genus,Bucovirus,1,Autographiviridae,-0.766479,-0.106256,4.868654
genus,Carideicomes,1,Rhodobacteraceae,-0.735623,-0.128507,4.811749
genus,Qadamvirus,1,Autographiviridae,-0.7721,-0.110058,4.920455
genus,Marimonas,1,Rhodobacteraceae,-0.743674,-0.135309,4.832049
genus,Antarcticimicrobium,3,Rhodobacteraceae,-0.729152,-0.139986,4.813426
genus,Rippkaea,1,Aphanothecaceae,-0.7492,-0.176964,5.056581
genus,Fluviibacterium,3,Rhodobacteraceae,-0.7325,-0.137864,4.81
genus,Propylenella,1,Propylenellaceae,-0.725104,-0.141513,4.803142
genus,Oecophyllibacter,1,Acetobacteraceae,-0.735974,-0.134775,4.832233
genus,Candidatus Nitrotoga,1,Gallionellaceae,-0.739245,-0.160936,4.947484
genus,Kryptosalinivirus,2,Siphoviridae,-0.823569,-0.080328,4.962658
genus,Petsuvirus,1,Myoviridae,-0.778366,-0.147883,5.01634
genus,Loughboroughvirus,2,Myoviridae,-0.769649,-0.13245,4.95082
genus,Godonkavirus,1,Siphoviridae,-0.801629,-0.098021,4.937755
genus,Soehngenia,1,Tissierellaceae,-0.69742,-0.212348,5.091567
genus,Halalkalirubrum,1,Haloferacaceae,-0.751869,-0.094463,4.800136
genus,Barbavirus,5,Myoviridae,-0.792788,-0.139868,5.033772
genus,Isachenkonia,1,,-0.727643,-0.183284,5.056369
genus,Cetovirus,2,Demerecviridae,-0.778033,-0.141905,5.019874
genus,Pseudorivibacter,1,,-0.735558,-0.130576,4.813054
genus,Fairfaxidumvirus,1,Siphoviridae,-0.757821,-0.091611,4.789605
genus,Ilyomonas,1,Chitinophagaceae,-0.792622,-0.171607,5.064841
genus,Phragmitibacter,1,Verrucomicrobiaceae,-0.755713,-0.141184,4.901795
genus,Caproicibacter,1,Oscillospiraceae,-0.732475,-0.162843,4.945141
genus,Nibricoccus,1,Opitutaceae,-0.743932,-0.14884,4.885303
genus,Inquilinus,1,Rhodospirillaceae,-0.76887,-0.181957,5.050993
genus,Jejubacter,1,Enterobacteriaceae,-0.754449,-0.145669,4.916926
genus,Paraoceanicella,1,Rhodobacteraceae,-0.724568,-0.135394,4.773457
genus,Culicoidibacter,1,Culicoidibacteraceae,-0.746602,-0.180874,5.021256
genus,Luteithermobacter,1,Emcibacteraceae,-0.746213,-0.149719,4.934705
genus,Amedibacterium,1,Erysipelotrichaceae,-0.753434,-0.189348,5.116092
genus,Aggregicoccus,1,Myxococcaceae,-0.712624,-0.131915,4.774184
genus,Arenibacterium,1,Rhodobacteraceae,-0.732437,-0.133759,4.803253
genus,Antrihabitans,5,Nocardiaceae,-0.714856,-0.132352,4.768835
genus,Thalassocella,1,Phyllobacteriaceae,-0.766611,-0.138954,4.945183
genus,Candidatus Syntrophoarchaeum,1,,-0.722981,-0.154394,5.229814
genus,Pelagovum,1,Rhodobacteraceae,-0.738209,-0.130318,4.815722
genus,Tenuifilum,1,Tenuifilaceae,-0.765599,-0.189939,5.104711
genus,Exilibacterium,1,Cellvibrionaceae,-0.7597,-0.133114,4.895643
genus,Denitrobaculum,1,Rhodospirillaceae,-0.73019,-0.141644,4.843671
genus,Casimicrobium,1,Casimicrobiaceae,-0.727857,-0.143007,4.811607
genus,Marinisubtilis,1,Microbacteriaceae,-0.701823,-0.13208,4.749214
genus,Kallotenue,1,Kallotenuaceae,-0.741706,-0.139048,4.876625
genus,Candidatus Syntrophosphaera,1,,-0.776986,-0.185956,5.114024
genus,Komarekiella,1,Nostocaceae,-0.741571,-0.1694,5.008873
genus,Ferrovibrio,1,Rhodospirillaceae,-0.718464,-0.15427,4.841053
genus,Candidatus Prometheoarchaeum,1,,-0.769814,-0.21492,5.215274
genus,Lacisediminihabitans,2,Microbacteriaceae,-0.700592,-0.146992,4.767051
genus,Radiobacillus,1,Bacillaceae,-0.74858,-0.18935,5.081209
genus,Rariglobus,1,Opitutaceae,-0.737199,-0.152109,4.86953
genus,Litoribacter,1,Cyclobacteriaceae,-0.790729,-0.171021,5.09625
genus,Limnoglobus,1,Gemmataceae,-0.739169,-0.13697,4.841438
genus,Qingshengfaniella,1,Rhodobacteraceae,-0.734743,-0.137199,4.837947
genus,Crassaminicella,1,Clostridiaceae,-0.689821,-0.224798,5.105851
genus,Salarchaeum,1,Halobacteriaceae,-0.76176,-0.083424,4.774853
genus,Candidatus Sneabacter,1,Rickettsiaceae,-0.702204,-0.199642,5.035393
genus,Candidatus Nesciobacter,1,Holosporaceae,-0.731432,-0.188569,5.106021
genus,Tepidiforma,1,Tepidiformaceae,-0.735395,-0.136151,4.816103
genus,Heminiphilus,1,Muribaculaceae,-0.784782,-0.150008,5.009442
genus,Hypericibacter,3,Rhodospirillaceae,-0.728515,-0.146455,4.835408
genus,Candidatus Aquarickettsia,1,Candidatus Midichloriaceae,-0.717322,-0.223506,5.164483
genus,Pelomicrobium,1,,-0.735681,-0.152216,4.904091
genus,Homoserinibacter,1,Microbacteriaceae,-0.709374,-0.134969,4.75542
genus,Lacisediminimonas,1,Oxalobacteraceae,-0.72127,-0.144183,4.826758
genus,Rhabdaerophilum,1,Rhabdaerophilaceae,-0.708853,-0.148252,4.793733
genus,Roseiconus,2,Pirellulaceae,-0.759744,-0.109572,4.86262
genus,Pukyongiella,1,Rhodobacteraceae,-0.736114,-0.128586,4.801264
genus,Candidatus Manganitrophus,1,Nitrospiraceae,-0.733897,-0.167202,4.972744
genus,Sodaliphilus,1,Muribaculaceae,-0.782041,-0.14397,4.97797
genus,Suipraoptans,1,Lachnospiraceae,-0.728867,-0.172168,5.00814
genus,Floccifex,1,Erysipelotrichaceae,-0.759868,-0.188024,5.114851
genus,Stecheria,1,Erysipelotrichaceae,-0.763834,-0.149365,4.983871
genus,Porcincola,1,Lachnospiraceae,-0.747585,-0.144793,4.946256
genus,Oliverpabstia,1,Lachnospiraceae,-0.754682,-0.166522,5.026841
genus,Velocimicrobium,1,Lachnospiraceae,-0.723492,-0.189804,5.070038
genus,Waltera,1,Lachnospiraceae,-0.751098,-0.165957,5.011585
genus,Bilifractor,1,Lachnospiraceae,-0.74571,-0.146627,4.952061
genus,Bullifex,1,Spirochaetaceae,-0.73151,-0.196211,5.052206
genus,Baileyella,1,Clostridiales Family XIII. Incertae Sedis,-0.735217,-0.155786,4.952707
genus,Calorimonas,1,Thermoanaerobacteraceae,-0.705019,-0.197091,5.023558
genus,Ginsengibacter,1,Chitinophagaceae,-0.784571,-0.181869,5.086857
genus,Pareuzebyella,1,Flavobacteriaceae,-0.788013,-0.168951,5.081533
genus,Foetidibacter,1,Chitinophagaceae,-0.787228,-0.169957,5.04811
genus,Segnochrobactrum,1,Segnochrobactraceae,-0.709014,-0.14623,4.76588
genus,Alkalicaulis,1,Maricaulaceae,-0.738045,-0.120394,4.773661
genus,Flintibacter,4,,-0.740222,-0.152428,4.91395
genus,Thermoleptolyngbya,3,Oculatellaceae,-0.745822,-0.150987,4.920845
genus,Nordella,3,,-0.729894,-0.155193,4.868311
genus,Trichocoleus,9,Trichocoleusaceae,-0.739853,-0.158824,4.962408
genus,Lentimonas,8,,-0.771765,-0.139862,4.933516
genus,Aestuariivirga,2,Aestuariivirgaceae,-0.727141,-0.158152,4.85466
genus,Myxacorys,1,Leptolyngbyaceae,-0.745011,-0.156168,4.952876
genus,Scrofimicrobium,1,Actinomycetaceae,-0.727567,-0.138871,4.837136
genus,Inconstantimicrobium,1,Clostridiaceae,-0.709202,-0.201678,5.079161
genus,Hornefia,3,Clostridiales Family XIII. Incertae Sedis,-0.73849,-0.148915,4.95247
genus,Candidatus Azoamicus,1,,-0.738234,-0.263976,5.29003
genus,Rectinema,1,Spirochaetaceae,-0.73439,-0.180861,4.961268
genus,Fluviispira,1,Silvanigrellaceae,-0.751562,-0.199407,5.122671
genus,Fertoeibacter,1,Rhodobacteraceae,-0.725712,-0.143945,4.782457
genus,Ferruginivarius,1,Rhodospirillaceae,-0.739309,-0.122076,4.821033
genus,Anaerotalea,1,,-0.728103,-0.170945,4.965982
genus,Endobacterium,1,Rhizobiaceae,-0.723825,-0.148264,4.845219
genus,Flavitalea,1,Chitinophagaceae,-0.786298,-0.167227,5.057276
genus,Fundicoccus,1,Aerococcaceae,-0.75191,-0.174998,5.042163
genus,Desertiactinospora,1,Streptosporangiaceae,-0.720662,-0.12271,4.75422
genus,Lottiidibacillus,1,Bacillaceae,-0.737601,-0.199643,5.094788
genus,Pseudofrancisella,1,Francisellaceae,-0.735978,-0.212914,5.107433
genus,Thiosulfativibrio,1,Piscirickettsiaceae,-0.738042,-0.172282,4.984467
genus,Thiosulfatimonas,1,Piscirickettsiaceae,-0.746839,-0.160475,4.980574
genus,Pseudomethylobacillus,1,Methylophilaceae,-0.732322,-0.150895,4.891311
genus,Galactobacter,3,Micrococcaceae,-0.701633,-0.129896,4.721109
genus,Sphingosinithalassobacter,5,Sphingomonadaceae,-0.736712,-0.124752,4.793792
genus,Phnomibacter,1,Chitinophagaceae,-0.79489,-0.16147,5.022242
genus,Modicisalibacter,1,Halomonadaceae,-0.744661,-0.127935,4.859671
genus,Fodinicola,1,,-0.723048,-0.128258,4.76731
genus,Sporofaciens,1,Lachnospiraceae,-0.759468,-0.165091,5.050836
genus,Zongyanglinia,1,Rhodobacteraceae,-0.73372,-0.141688,4.841546
genus,Spartinivicinus,1,Hahellaceae,-0.753365,-0.165999,5.015311
genus,Lichenicoccus,1,Acetobacteraceae,-0.716186,-0.133877,4.763438
genus,Terricaulis,1,Caulobacteraceae,-0.740247,-0.12735,4.807269
genus,Stagnimonas,1,Sinobacteraceae,-0.731132,-0.14111,4.831161
genus,Acerihabitans,1,Pectobacteriaceae,-0.742339,-0.158554,4.914634
genus,Acidiluteibacter,1,Cryomorphaceae,-0.772458,-0.180952,5.085891
genus,Puerhibacterium,1,Promicromonosporaceae,-0.702949,-0.119019,4.68488
genus,Alkalinema,1,Leptolyngbyaceae,-0.748887,-0.152122,4.952211
genus,Oceanomicrobium,1,Rhodobacteraceae,-0.733686,-0.133627,4.799502
genus,Nibribacter,1,Hymenobacteraceae,-0.767631,-0.170408,5.025989
genus,Capillibacterium,1,,-0.731479,-0.193428,5.02282
genus,Caldichromatium,1,Chromatiaceae,-0.739491,-0.151804,4.923077
genus,Candidatus Roseilinea,1,,-0.750463,-0.152089,4.893008
genus,Rhodocytophaga,1,Cytophagaceae,-0.777625,-0.177428,5.073437
genus,Pseudolysinimonas,1,Microbacteriaceae,-0.706284,-0.143804,4.764762
genus,Salaquimonas,1,Phyllobacteriaceae,-0.734421,-0.140249,4.843393
genus,Pseudenhygromyxa,1,Nannocystaceae,-0.736065,-0.103557,4.77297
genus,Nitrosophilus,1,Nitratiruptoraceae,-0.7282,-0.223792,5.159379
genus,Sulfurimicrobium,1,Sulfuricellaceae,-0.738985,-0.150759,4.900095
genus,Dissulfurispira,1,Dissulfurispiraceae,-0.705186,-0.210023,5.074801
genus,Candidatus Chazhemtobacterium,1,Candidatus Chazhemtobacteraceae,-0.729131,-0.191536,5.04081
genus,Halorubellus,1,Halobacteriaceae,-0.757104,-0.067419,4.714478
genus,Entomospira,4,Spirochaetaceae,-0.775647,-0.177674,5.102283
genus,Candidatus Adamsella,1,,-0.718943,-0.189602,5.056701
genus,Candidatus Avimonas,6,,-0.751769,-0.144326,4.904165
genus,Candidatus Gallimonas,7,,-0.755354,-0.148954,4.922177
genus,Candidatus Avimicrobium,2,,-0.730142,-0.149931,4.888739
genus,Candidatus Alangreenwoodia,1,,-0.7322,-0.146201,4.924907
genus,Candidatus Allobutyricicoccus,1,,-0.759948,-0.147336,4.940965
genus,Candidatus Allochristensenella,1,,-0.735754,-0.152481,4.910532
genus,Candidatus Alloclostridium,1,,-0.735038,-0.158355,4.918516
genus,Candidatus Alloruminococcus,1,,-0.734679,-0.172461,4.953919
genus,Candidatus Aristotella,1,,-0.745232,-0.160493,4.943377
genus,Candidatus Avispirillum,1,,-0.751156,-0.154463,4.934307
genus,Candidatus Cryptoclostridium,1,,-0.739857,-0.16972,4.968791
genus,Candidatus Falkowella,1,,-0.759819,-0.161579,4.989631
genus,Candidatus Flemingibacterium,1,,-0.774095,-0.141544,4.96232
genus,Candidatus Gallispira,1,,-0.730385,-0.173551,5.001263
genus,Candidatus Geddesella,1,,-0.732593,-0.180977,5.019529
genus,Candidatus Alloscillospira,1,,-0.727678,-0.162025,4.916476
genus,Candidatus Harrysmithimonas,1,,-0.743889,-0.198445,5.101665
genus,Candidatus Heritagella,4,,-0.757382,-0.147423,4.940136
genus,Candidatus Paralachnospira,4,,-0.747853,-0.154687,4.95827
genus,Candidatus Pseudoscilispira,3,,-0.735903,-0.150459,4.888367
genus,Candidatus Heteroclostridium,1,,-0.712468,-0.175951,4.923913
genus,Candidatus Heteroruminococcus,1,,-0.727036,-0.152574,4.884691
genus,Candidatus Heteroscilispira,1,,-0.728734,-0.145237,4.844126
genus,Candidatus Howiella,1,,-0.752232,-0.137469,4.875279
genus,Candidatus Metalachnospira,1,,-0.721375,-0.166055,4.941875
genus,Candidatus Metaruminococcus,2,,-0.74404,-0.16233,4.954517
genus,Candidatus Neoanaerotignum,2,,-0.724577,-0.175087,4.963184
genus,Candidatus Neochristensenella,1,,-0.745816,-0.160114,4.966015
genus,Candidatus Neoclostridium,1,,-0.738727,-0.167933,4.959988
genus,Candidatus Neoruminococcus,1,,-0.730815,-0.154013,4.892313
genus,Candidatus Parachristensenella,1,,-0.759281,-0.141135,4.909513
genus,Candidatus Pararuminococcus,1,,-0.736523,-0.162299,4.939962
genus,Candidatus Pseudobutyricicoccus,1,,-0.747541,-0.144108,4.905246
genus,Candidatus Protoclostridium,2,,-0.735802,-0.148116,4.888005
genus,Candidatus Pseudolachnospira,1,,-0.758588,-0.14864,4.952124
genus,Candidatus Pseudoruminococcus,1,,-0.740766,-0.170224,4.986904
genus,Candidatus Roslinia,1,,-0.747887,-0.143826,4.922692
genus,Candidatus Schneewindia,1,,-0.720393,-0.167891,4.909508
genus,Candidatus Tabaqchalia,1,,-0.742982,-0.148709,4.90393
genus,Candidatus Timburyella,1,,-0.724563,-0.166989,4.956492
genus,Candidatus Woodwardibium,1,,-0.746476,-0.151194,4.91746
genus,Salifodinibacter,1,Salinisphaeraceae,-0.746807,-0.117485,4.812695
genus,Usitatibacter,3,Usitatibacteraceae,-0.730416,-0.149034,4.84309
genus,Candidatus Reidiella,1,,-0.734943,-0.139518,4.907315
genus,Nohivirus,1,Autographiviridae,-0.794004,-0.086128,4.865573
genus,Ashivirus,1,Autographiviridae,-0.767647,-0.100613,4.863971
genus,Pedosvirus,1,Autographiviridae,-0.746636,-0.100569,4.875333
genus,Stopalavirus,1,Autographiviridae,-0.777815,-0.093077,4.860093
genus,Oinezvirus,1,Autographiviridae,-0.751347,-0.091475,4.801165
genus,Krakvirus,1,Autographiviridae,-0.749423,-0.094394,4.810587
genus,Ayaqvirus,1,Autographiviridae,-0.758828,-0.110366,4.902788
genus,Sieqvirus,1,Autographiviridae,-0.741002,-0.121701,4.92024
genus,Foussvirus,1,Autographiviridae,-0.731102,-0.139864,4.966939
genus,Fussvirus,1,Autographiviridae,-0.736581,-0.140818,4.997825
genus,Votkovvirus,1,Autographiviridae,-0.738196,-0.140223,4.960793
genus,Calidifontibacillus,2,Bacillaceae,-0.728576,-0.206316,5.094683
genus,Peptidiphaga,1,Actinomycetaceae,-0.709191,-0.114314,4.727747
genus,Flocculibacter,1,Pseudoalteromonadaceae,-0.750682,-0.158036,4.985785
genus,Pikeienuella,1,Rhodobacteraceae,-0.725522,-0.140431,4.788719
genus,Pontiella,3,Pontiellaceae,-0.797916,-0.129337,4.933267
